"","OBJECTID","STATE","DATE","POPULATION","NEWCONFIRMED","CUMCONFIRMED","NEWDEATHS","CUMDEATHS","NEWCD_NORM_500","CUMCD_NORM_500","NEWDEATHS_NORM_500","CUMDEATHS_NORM_500","SQMI","EVENT_CATG_S","SCORE","RESTRICTIONS","PHASED_REOPENING","COUNTYOPEN","STUSAB","LATITUDE","LONGITUDE","STATEFP","GNISID"
"841",831,"CALIFORNIA",2020-02-16,39611295,0,8,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"842",832,"CALIFORNIA",2020-02-17,39611295,0,8,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"843",833,"CALIFORNIA",2020-02-18,39611295,0,8,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"844",834,"CALIFORNIA",2020-02-19,39611295,0,8,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"845",835,"CALIFORNIA",2020-02-20,39611295,0,8,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"846",836,"CALIFORNIA",2020-02-21,39611295,2,10,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"847",837,"CALIFORNIA",2020-02-22,39611295,0,10,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"848",838,"CALIFORNIA",2020-02-23,39611295,0,10,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"849",839,"CALIFORNIA",2020-02-24,39611295,0,10,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"850",840,"CALIFORNIA",2020-02-25,39611295,0,10,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"851",841,"CALIFORNIA",2020-02-26,39611295,0,10,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"852",842,"CALIFORNIA",2020-02-27,39611295,1,11,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"853",843,"CALIFORNIA",2020-02-28,39611295,0,11,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"854",844,"CALIFORNIA",2020-02-29,39611295,1,12,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"855",845,"CALIFORNIA",2020-03-01,39611295,0,12,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"856",846,"CALIFORNIA",2020-03-02,39611295,9,21,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"857",847,"CALIFORNIA",2020-03-03,39611295,4,25,0,0,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"858",848,"CALIFORNIA",2020-03-04,39611295,10,35,1,1,0,0,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"859",849,"CALIFORNIA",2020-03-05,39611295,16,51,0,1,0,1,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"860",850,"CALIFORNIA",2020-03-06,39611295,8,59,0,1,0,1,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"861",851,"CALIFORNIA",2020-03-07,39611295,22,81,0,1,0,1,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"862",852,"CALIFORNIA",2020-03-08,39611295,14,95,0,1,0,1,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"863",853,"CALIFORNIA",2020-03-09,39611295,6,101,0,1,0,1,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"864",854,"CALIFORNIA",2020-03-10,39611295,43,144,1,2,1,2,0,0,NA,NA,1.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"865",855,"CALIFORNIA",2020-03-11,39611295,34,178,2,4,0,2,0,0,155973,"3SM",0.1,1,0,0,"CA",36.1162029999999,-119.681563999999,6,1779778
"866",856,"CALIFORNIA",2020-03-12,39611295,43,221,0,4,1,3,0,0,NA,NA,0.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"867",857,"CALIFORNIA",2020-03-13,39611295,60,281,0,4,1,4,0,0,NA,NA,0.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"868",858,"CALIFORNIA",2020-03-14,39611295,91,372,-1,3,1,5,0,0,NA,NA,0.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"869",859,"CALIFORNIA",2020-03-15,39611295,1,373,2,5,0,5,0,0,155973,"4SM",1.1,1,0,0,"CA",36.1162029999999,-119.681563999999,6,1779778
"870",860,"CALIFORNIA",2020-03-16,39611295,184,557,2,7,2,7,0,0,NA,NA,1.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"871",861,"CALIFORNIA",2020-03-17,39611295,143,700,5,12,2,9,0,0,NA,NA,1.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"872",862,"CALIFORNIA",2020-03-18,39611295,128,828,4,16,2,10,0,0,NA,NA,1.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"873",863,"CALIFORNIA",2020-03-19,39611295,177,1005,2,18,2,13,0,0,155973,"1SM",3.1,1,0,0,"CA",36.1162029999999,-119.681563999999,6,1779778
"874",863,"CALIFORNIA",2020-03-19,39611295,177,1005,2,18,2,13,0,0,155973,"2SM",3.1,1,0,0,"CA",36.1162029999999,-119.681563999999,6,1779778
"875",864,"CALIFORNIA",2020-03-20,39611295,238,1243,6,24,3,16,0,0,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"876",865,"CALIFORNIA",2020-03-21,39611295,162,1405,1,25,2,18,0,0,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"877",866,"CALIFORNIA",2020-03-22,39611295,241,1646,5,30,3,21,0,0,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"878",867,"CALIFORNIA",2020-03-23,39611295,462,2108,9,39,6,27,0,0,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"879",868,"CALIFORNIA",2020-03-24,39611295,430,2538,11,50,5,32,0,1,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"880",869,"CALIFORNIA",2020-03-25,39611295,460,2998,15,65,6,38,0,1,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"881",870,"CALIFORNIA",2020-03-26,39611295,901,3899,16,81,11,49,0,1,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"882",871,"CALIFORNIA",2020-03-27,39611295,758,4657,13,94,10,59,0,1,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"883",872,"CALIFORNIA",2020-03-28,39611295,438,5095,16,110,6,64,0,1,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"884",873,"CALIFORNIA",2020-03-29,39611295,757,5852,14,124,10,74,0,2,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"885",874,"CALIFORNIA",2020-03-30,39611295,1286,7138,22,146,16,90,0,2,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"886",875,"CALIFORNIA",2020-03-31,39611295,1072,8210,27,173,14,104,0,2,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"887",876,"CALIFORNIA",2020-04-01,39611295,1189,9399,26,199,15,119,0,3,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"888",877,"CALIFORNIA",2020-04-02,39611295,1374,10773,39,238,17,136,0,3,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"889",878,"CALIFORNIA",2020-04-03,39611295,1231,12004,27,265,16,152,0,3,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"890",879,"CALIFORNIA",2020-04-04,39611295,833,12837,24,289,11,162,0,4,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"891",880,"CALIFORNIA",2020-04-05,39611295,2197,15034,59,348,28,190,1,4,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"892",881,"CALIFORNIA",2020-04-06,39611295,985,16019,32,380,12,202,0,5,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"893",882,"CALIFORNIA",2020-04-07,39611295,1332,17351,52,432,17,219,1,5,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"894",883,"CALIFORNIA",2020-04-08,39611295,1546,18897,63,495,20,239,1,6,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"895",884,"CALIFORNIA",2020-04-09,39611295,813,19710,49,544,10,249,1,7,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"896",885,"CALIFORNIA",2020-04-10,39611295,1371,21081,39,583,17,266,0,7,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"897",886,"CALIFORNIA",2020-04-11,39611295,625,21706,21,604,8,274,0,8,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"898",887,"CALIFORNIA",2020-04-12,39611295,1089,22795,36,640,14,288,0,8,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"899",888,"CALIFORNIA",2020-04-13,39611295,1136,23931,74,714,14,302,1,9,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"900",889,"CALIFORNIA",2020-04-14,39611295,1425,25356,53,767,18,320,1,10,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"901",890,"CALIFORNIA",2020-04-15,39611295,1330,26686,93,860,17,337,1,11,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"902",891,"CALIFORNIA",2020-04-16,39611295,991,27677,96,956,13,349,1,12,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"903",892,"CALIFORNIA",2020-04-17,39611295,1480,29157,81,1037,19,368,1,13,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"904",893,"CALIFORNIA",2020-04-18,39611295,1334,30491,103,1140,17,385,1,14,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"905",894,"CALIFORNIA",2020-04-19,39611295,940,31431,37,1177,12,397,0,15,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"906",895,"CALIFORNIA",2020-04-20,39611295,2255,33686,48,1225,28,425,1,15,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"907",896,"CALIFORNIA",2020-04-21,39611295,1779,35465,57,1282,22,448,1,16,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"908",897,"CALIFORNIA",2020-04-22,39611295,1879,37344,139,1421,24,471,2,18,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"909",898,"CALIFORNIA",2020-04-23,39611295,2217,39561,112,1533,28,499,1,19,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"910",899,"CALIFORNIA",2020-04-24,39611295,1794,41355,88,1621,23,522,1,20,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"911",900,"CALIFORNIA",2020-04-25,39611295,1013,42368,68,1689,13,535,1,21,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"912",901,"CALIFORNIA",2020-04-26,39611295,1190,43558,36,1725,15,550,0,22,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"913",902,"CALIFORNIA",2020-04-27,39611295,1408,44966,54,1779,18,568,1,22,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"914",903,"CALIFORNIA",2020-04-28,39611295,1198,46164,85,1864,15,583,1,24,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"915",904,"CALIFORNIA",2020-04-29,39611295,2583,48747,82,1946,33,615,1,25,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"916",905,"CALIFORNIA",2020-04-30,39611295,1383,50130,85,2031,17,633,1,26,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"917",906,"CALIFORNIA",2020-05-01,39611295,1896,52026,95,2126,24,657,1,27,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"918",907,"CALIFORNIA",2020-05-02,39611295,1321,53347,54,2180,17,673,1,28,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"919",908,"CALIFORNIA",2020-05-03,39611295,1556,54903,36,2216,20,693,0,28,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"920",909,"CALIFORNIA",2020-05-04,39611295,981,55884,62,2278,12,705,1,29,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"921",910,"CALIFORNIA",2020-05-05,39611295,2572,58456,103,2381,32,738,1,30,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"922",911,"CALIFORNIA",2020-05-06,39611295,2160,60616,83,2464,27,765,1,31,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"923",912,"CALIFORNIA",2020-05-07,39611295,1532,62148,71,2535,19,784,1,32,NA,NA,3.1,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"924",913,"CALIFORNIA",2020-05-08,39611295,1631,63779,78,2613,21,805,1,33,155973,"2E",3.05,1,2,1,"CA",36.1162029999999,-119.681563999999,6,1779778
"925",914,"CALIFORNIA",2020-05-09,39611295,2779,66558,74,2687,35,840,1,34,NA,NA,3.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"926",915,"CALIFORNIA",2020-05-10,39611295,1042,67600,29,2716,13,853,0,34,NA,NA,3.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"927",916,"CALIFORNIA",2020-05-11,39611295,1729,69329,63,2779,22,875,1,35,NA,NA,3.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"928",917,"CALIFORNIA",2020-05-12,39611295,1649,70978,100,2879,21,896,1,36,155973,"2E",3,1,0,1,"CA",36.1162029999999,-119.681563999999,6,1779778
"929",918,"CALIFORNIA",2020-05-13,39611295,1820,72798,78,2957,23,919,1,37,NA,NA,3,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"930",919,"CALIFORNIA",2020-05-14,39611295,2073,74871,95,3052,26,945,1,39,155973,"2E",2.75,1,2,1,"CA",36.1162029999999,-119.681563999999,6,1779778
"931",919,"CALIFORNIA",2020-05-14,39611295,2073,74871,95,3052,26,945,1,39,155973,"4E",2.75,1,2,1,"CA",36.1162029999999,-119.681563999999,6,1779778
"932",920,"CALIFORNIA",2020-05-15,39611295,1822,76693,84,3136,23,968,1,40,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"933",921,"CALIFORNIA",2020-05-16,39611295,2032,78725,72,3208,26,994,1,40,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"934",922,"CALIFORNIA",2020-05-17,39611295,1441,80166,32,3240,18,1012,0,41,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"935",923,"CALIFORNIA",2020-05-18,39611295,1291,81457,39,3279,16,1028,0,41,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"936",924,"CALIFORNIA",2020-05-19,39611295,2295,83752,124,3403,29,1057,2,43,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"937",925,"CALIFORNIA",2020-05-20,39611295,2245,85997,94,3497,28,1086,1,44,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"938",926,"CALIFORNIA",2020-05-21,39611295,2034,88031,86,3583,26,1111,1,45,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"939",927,"CALIFORNIA",2020-05-22,39611295,2221,90252,82,3665,28,1139,1,46,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"940",928,"CALIFORNIA",2020-05-23,39611295,2287,92539,72,3737,29,1168,1,47,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"941",929,"CALIFORNIA",2020-05-24,39611295,1481,94020,16,3753,19,1187,0,47,NA,NA,2.75,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"942",930,"CALIFORNIA",2020-05-25,39611295,2380,96400,15,3768,30,1217,0,48,155973,"2E",2.5,1,2,1,"CA",36.1162029999999,-119.681563999999,6,1779778
"943",931,"CALIFORNIA",2020-05-26,39611295,2987,99387,50,3818,38,1255,1,48,155973,"2E",2.4,1,2,1,"CA",36.1162029999999,-119.681563999999,6,1779778
"944",932,"CALIFORNIA",2020-05-27,39611295,1663,101050,76,3894,21,1276,1,49,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"945",933,"CALIFORNIA",2020-05-28,39611295,2763,103813,99,3993,35,1310,1,50,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"946",934,"CALIFORNIA",2020-05-29,39611295,2809,106622,84,4077,35,1346,1,51,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"947",935,"CALIFORNIA",2020-05-30,39611295,3273,109895,67,4144,41,1387,1,52,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"948",936,"CALIFORNIA",2020-05-31,39611295,2056,111951,28,4172,26,1413,0,53,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"949",937,"CALIFORNIA",2020-06-01,39611295,2782,114733,45,4217,35,1448,1,53,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"950",938,"CALIFORNIA",2020-06-02,39611295,2482,117215,88,4305,31,1480,1,54,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"951",939,"CALIFORNIA",2020-06-03,39611295,2133,119348,69,4374,27,1506,1,55,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"952",940,"CALIFORNIA",2020-06-04,39611295,2820,122168,70,4444,36,1542,1,56,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"953",941,"CALIFORNIA",2020-06-05,39611295,3570,125738,85,4529,45,1587,1,57,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"954",942,"CALIFORNIA",2020-06-06,39611295,2855,128593,78,4607,36,1623,1,58,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"955",943,"CALIFORNIA",2020-06-07,39611295,2022,130615,25,4632,26,1649,0,58,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"956",944,"CALIFORNIA",2020-06-08,39611295,3201,133816,25,4657,40,1689,0,59,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"957",945,"CALIFORNIA",2020-06-09,39611295,2825,136641,88,4745,36,1725,1,60,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"958",946,"CALIFORNIA",2020-06-10,39611295,3074,139715,109,4854,39,1764,1,61,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"959",947,"CALIFORNIA",2020-06-11,39611295,3662,143377,80,4934,46,1810,1,62,NA,NA,2.4,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"960",948,"CALIFORNIA",2020-06-12,39611295,3282,146659,44,4978,41,1851,1,63,155973,"2E",2.2,1,2,1,"CA",36.1162029999999,-119.681563999999,6,1779778
"961",949,"CALIFORNIA",2020-06-13,39611295,3359,150018,98,5076,42,1894,1,64,NA,NA,2.2,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"962",950,"CALIFORNIA",2020-06-14,39611295,2282,152300,23,5099,29,1922,0,64,NA,NA,2.2,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"963",951,"CALIFORNIA",2020-06-15,39611295,3426,155726,15,5114,43,1966,0,65,NA,NA,2.2,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"964",952,"CALIFORNIA",2020-06-16,39611295,3235,158961,86,5200,41,2007,1,66,NA,NA,2.2,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"965",953,"CALIFORNIA",2020-06-17,39611295,3837,162798,71,5271,48,2055,1,67,NA,NA,2.2,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"966",954,"CALIFORNIA",2020-06-18,39611295,4288,167086,84,5355,54,2109,1,68,NA,NA,2.2,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"967",955,"CALIFORNIA",2020-06-19,39611295,3776,170862,71,5426,48,2157,1,68,155973,"2E",2.05,1,0,1,"CA",36.1162029999999,-119.681563999999,6,1779778
"968",956,"CALIFORNIA",2020-06-20,39611295,4351,175213,68,5494,55,2212,1,69,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"969",957,"CALIFORNIA",2020-06-21,39611295,3333,178546,21,5515,42,2254,0,70,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"970",958,"CALIFORNIA",2020-06-22,39611295,6219,184765,51,5566,79,2332,1,70,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"971",959,"CALIFORNIA",2020-06-23,39611295,6712,191477,60,5626,85,2417,1,71,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"972",960,"CALIFORNIA",2020-06-24,39611295,4547,196024,99,5725,57,2474,1,72,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"973",961,"CALIFORNIA",2020-06-25,39611295,5088,201112,81,5806,64,2539,1,73,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"974",962,"CALIFORNIA",2020-06-26,39611295,5732,206844,62,5868,72,2611,1,74,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"975",963,"CALIFORNIA",2020-06-27,39611295,3848,210692,31,5899,49,2659,0,74,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"976",964,"CALIFORNIA",2020-06-28,39611295,4795,215487,33,5932,61,2720,0,75,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"977",965,"CALIFORNIA",2020-06-29,39611295,8159,223646,51,5983,103,2823,1,76,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"978",966,"CALIFORNIA",2020-06-30,39611295,7772,231418,99,6082,98,2921,1,77,NA,NA,2.05,NA,NA,NA,"CA",36.1162029999999,-119.681563999999,6,1779778
"979",967,"COLORADO",2020-01-22,5594670,NA,0,NA,0,NA,0,NA,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"980",968,"COLORADO",2020-01-23,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"981",969,"COLORADO",2020-01-24,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"982",970,"COLORADO",2020-01-25,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"983",971,"COLORADO",2020-01-26,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"984",972,"COLORADO",2020-01-27,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"985",973,"COLORADO",2020-01-28,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"986",974,"COLORADO",2020-01-29,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"987",975,"COLORADO",2020-01-30,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"988",976,"COLORADO",2020-01-31,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"989",977,"COLORADO",2020-02-01,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"990",978,"COLORADO",2020-02-02,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"991",979,"COLORADO",2020-02-03,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"992",980,"COLORADO",2020-02-04,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"993",981,"COLORADO",2020-02-05,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"994",982,"COLORADO",2020-02-06,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"995",983,"COLORADO",2020-02-07,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
"996",984,"COLORADO",2020-02-08,5594670,0,0,0,0,0,0,0,0,NA,NA,2.05,NA,NA,NA,"CO",39.059811,-105.311104,8,1779779
